qid,split,y,last_ent_tail_vec,last_lp_tail_vec
tqa:8b787e97bdb1,val,1,"[0.20665809512138367, 2.0467910766601562, 2.0066440105438232, 0.361630916595459, 1.6040129661560059, 1.1592345237731934, 0.018089428544044495, 0.04862087219953537, 0.2865337133407593, 0.14458459615707397, 0.7013899087905884, 0.03769197314977646, 0.06497322767972946, 0.22792848944664001, 0.7554553747177124, 3.045258045196533, 1.5945274829864502, 1.4907259941101074, 0.6828429102897644, 2.241757869720459, 2.8949413299560547, 3.0346732139587402, 1.9372638463974, 0.44247689843177795, 2.159778356552124, 0.5041941404342651, 0.9752948880195618, 1.549635648727417, 0.4764746427536011, 0.16657540202140808, 0.08344291895627975, 1.3991100788116455]","[-0.028343142941594124, -0.4261957108974457, -0.5154337882995605, -0.05546857789158821, -0.26278018951416016, -0.18969565629959106, -0.0016052944120019674, -0.005206952802836895, -0.056548964232206345, -0.0180901400744915, -0.099452905356884, -0.0030562616884708405, -0.006249291356652975, -0.023682812228798866, -0.23338395357131958, -1.7093935012817383, -0.4398055672645569, -0.45367172360420227, -0.15777471661567688, -0.8233311176300049, -0.82555091381073, -1.002514123916626, -0.739435076713562, -0.08368687331676483, -1.1995141506195068, -0.0720660611987114, -0.34394681453704834, -0.5006455779075623, -0.06284209340810776, -0.024176890030503273, -0.01140220370143652, -0.699295163154602]"
tqa:046a0811f1a5,test,0,"[0.007317082025110722, 0.8564097881317139, 0.6561779975891113, 0.8304457664489746, 0.019267812371253967, 0.452321320772171, 0.14667034149169922, 0.038458384573459625, 0.005683602765202522, 0.27274641394615173, 1.712000846862793, 0.01583453267812729, 0.5862277746200562, 1.4312283992767334, 0.0032877535559237003, 0.4623194932937622, 0.3280602693557739, 0.48617008328437805, 0.012716736644506454, 0.19929876923561096, 0.11918672919273376, 0.037378452718257904, 0.008608749136328697, 0.22578802704811096, 1.1808552742004395, 0.016358742490410805, 0.4760136604309082, 1.4630674123764038, 0.0033252250868827105, 0.2503334879875183, 0.17533360421657562, 0.3018309473991394]","[-0.0005050813779234886, -0.15848468244075775, -0.11394423991441727, -0.16622960567474365, -0.0015986294019967318, -0.05711985006928444, -0.018875852227211, -0.0037817880511283875, -0.0004536076739896089, -0.03720354661345482, -0.24288015067577362, -0.0015757775399833918, -0.15476077795028687, -0.7253372669219971, -0.0002302858338225633, -0.06954833120107651, -0.04745306074619293, -0.0753139778971672, -0.00102324562612921, -0.02172820456326008, -0.015674248337745667, -0.003643067553639412, -0.0007090438157320023, -0.030113695189356804, -0.14579764008522034, -0.0016138636274263263, -0.12396489083766937, -0.9557520747184753, -0.0002712835557758808, -0.032596655189991, -0.022476214915513992, -0.04037404805421829]"
tqa:b1c801a0a301,train,1,"[2.09773588180542, 1.2321401834487915, 2.621732234954834, 1.526517391204834, 0.3248136043548584, 2.675736427307129, 0.4973887801170349, 1.1449968814849854, 0.0009937318973243237, 0.27384746074676514, 1.9188880920410156, 0.6710395216941833, 2.2556252479553223, 4.1231279373168945, 2.1081769466400146, 3.250983238220215, 2.9612174034118652, 2.5551247596740723, 1.0932695865631104, 2.1631929874420166, 0.010102410800755024, 1.4747703075408936, 2.316511631011963, 0.022419210523366928, 1.4123237133026123, 2.415167808532715, 1.4337574243545532, 2.8103809356689453, 0.021945904940366745, 1.7963966131210327, 1.1811811923980713, 0.21861973404884338]","[-0.7971131801605225, -0.9498496055603027, -0.9028035402297974, -0.5906512141227722, -0.03939397260546684, -0.7680000066757202, -0.08667992055416107, -0.22402207553386688, -7.664863369427621e-05, -0.06199248880147934, -0.6497409343719482, -0.20034076273441315, -1.2100147008895874, -1.666619896888733, -1.3005201816558838, -1.9122577905654907, -1.0963739156723022, -1.312906265258789, -0.50334632396698, -0.5400819182395935, -0.0012132910778746009, -0.9368972182273865, -0.4585540294647217, -0.0017690499080345035, -0.43544715642929077, -1.1226608753204346, -0.4539198875427246, -1.0147899389266968, -0.002389197237789631, -0.9000813961029053, -0.2662045657634735, -0.05772315338253975]"
tqa:3ce933f98b61,train,1,"[2.3830809593200684, 4.106290817260742, 2.1763148307800293, 4.312162399291992, 0.010138766840100288, 2.878849744796753, 1.040614128112793, 2.707709789276123, 2.287461280822754, 0.6181389689445496, 3.9678397178649902, 1.863278865814209, 1.717927098274231, 1.025136113166809, 0.13746389746665955, 1.06753671169281, 2.0326075553894043, 0.018827417865395546, 1.7290430068969727, 1.7304872274398804, 1.393431305885315, 1.306512713432312, 2.737399101257324, 0.4960322976112366, 1.5294336080551147, 4.022472381591797, 1.5606272220611572, 2.3069159984588623, 0.006621102802455425, 2.5862765312194824, 1.7427618503570557, 3.457552194595337]","[-0.67003333568573, -1.6559590101242065, -1.2136693000793457, -2.097388744354248, -0.0008662762120366096, -1.2898542881011963, -0.2769479751586914, -1.2240312099456787, -0.7801045179367065, -0.30373573303222656, -1.9794265031814575, -0.5856043100357056, -1.1209636926651, -0.38630053400993347, -0.021994123235344887, -0.31259778141975403, -1.268452763557434, -0.0025829069782048464, -1.3359006643295288, -1.1590622663497925, -0.31397175788879395, -0.38256335258483887, -1.275682806968689, -0.12484479695558548, -0.7719265222549438, -2.5767908096313477, -0.5986492037773132, -1.2319254875183105, -0.0006368515896610916, -1.2159395217895508, -0.4075426757335663, -1.2945497035980225]"
tqa:df4636b8c362,train,1,"[1.7978383302688599, 1.0972833633422852, 0.3089663088321686, 0.16149911284446716, 2.2060818672180176, 3.9082720279693604, 1.029794692993164, 2.039912223815918, 1.4235392808914185, 1.0241115093231201, 0.6532652378082275, 1.4372804164886475, 1.0473195314407349, 1.9908385276794434, 2.89060115814209, 0.21522457897663116, 0.5732954740524292, 0.0024392211344093084, 3.245248317718506, 0.956794261932373, 2.0617623329162598, 2.66157603263855, 2.264347553253174, 0.8005701899528503, 0.8867911100387573, 3.250711441040039, 0.35478705167770386, 0.004339780192822218, 0.0027207115199416876, 0.8129098415374756, 0.11772759258747101, 0.049637001007795334]","[-0.6713460087776184, -0.3855869770050049, -0.08368577808141708, -0.028587963432073593, -1.0849416255950928, -1.822007656097412, -0.2355310320854187, -1.2547719478607178, -0.495332270860672, -0.27093178033828735, -0.09725996851921082, -0.5109182596206665, -0.5192681550979614, -0.6933798789978027, -1.3148289918899536, -0.029351120814681053, -0.11168672144412994, -0.00018821375851985067, -1.3357820510864258, -0.3809501826763153, -1.3801759481430054, -1.1463948488235474, -1.4014718532562256, -0.28929397463798523, -0.3391146659851074, -1.1205672025680542, -0.042700570076704025, -0.00035291642416268587, -0.0002324311062693596, -0.9183785319328308, -0.020973213016986847, -0.003796632867306471]"
tqa:70ecb6ef4130,train,0,"[0.9115237593650818, 0.40495216846466064, 0.011839855462312698, 1.6625823974609375, 1.04122793674469, 1.73142409324646, 0.8686259984970093, 0.16303519904613495, 4.101104736328125, 0.05511351302266121, 2.507863998413086, 1.2737213373184204, 0.03174414113163948, 0.026834622025489807, 0.009714353829622269, 0.00078629981726408, 1.1211826801300049, 0.05875677987933159, 1.4203464984893799, 1.2639671564102173, 0.7917119264602661, 0.035050906240940094, 3.484917163848877, 0.008898066356778145, 2.1884512901306152, 0.11271162331104279, 0.0025887535884976387, 0.0015246629482135177, 0.0006998914759606123, 0.0016043889336287975, 0.09615886211395264, 0.05693711340427399]","[-0.30537527799606323, -0.06650649756193161, -0.0012282931711524725, -0.7434995174407959, -0.5077933073043823, -1.248049259185791, -0.4080340266227722, -0.02590801753103733, -2.6359381675720215, -0.008158689364790916, -1.8448656797409058, -0.5626286268234253, -0.00395813025534153, -0.0035235718823969364, -0.000979658798314631, -5.674201020156033e-05, -0.298029363155365, -0.009106175974011421, -0.885773777961731, -0.5893001556396484, -0.2846313416957855, -0.003850903594866395, -3.010946035385132, -0.0010457528987899423, -1.6261509656906128, -0.020465753972530365, -0.0002119316632160917, -0.00011872540198964998, -5.054346183896996e-05, -0.00013660451804753393, -0.011814502999186516, -0.00801951065659523]"
tqa:f26b31717940,train,1,"[1.0117372274398804, 0.009586635045707226, 0.16513922810554504, 0.7799426317214966, 2.140497922897339, 2.1405153274536133, 0.1975374072790146, 1.2712944746017456, 0.37561023235321045, 0.42632532119750977, 0.07281231135129929, 0.9062387943267822, 1.1092321872711182, 1.1387884616851807, 1.8067721128463745, 0.0028107534162700176, 0.005486687645316124, 0.028459765017032623, 0.8372286558151245, 0.6901668310165405, 1.1451083421707153, 0.10182996094226837, 0.017355460673570633, 1.9705655574798584, 0.04593048244714737, 0.5359365940093994, 0.003977014683187008, 0.024383224546909332, 0.14283210039138794, 0.0007532023009844124, 0.032241884618997574, 0.03356202319264412]","[-0.26353418827056885, -0.0010222929995507002, -0.019859524443745613, -0.21810702979564667, -1.292790412902832, -0.7895861864089966, -0.03665231913328171, -0.5806026458740234, -0.07090172171592712, -0.10127010196447372, -0.00936177372932434, -0.45065703988075256, -0.36915266513824463, -0.21378979086875916, -0.4009160101413727, -0.00023874769976828247, -0.0004963834653608501, -0.0030146650969982147, -0.14734189212322235, -0.12283553183078766, -0.2831834852695465, -0.013151214458048344, -0.0020499660167843103, -1.1242361068725586, -0.00455627404153347, -0.12242638319730759, -0.0003040566807612777, -0.00215143826790154, -0.019298529252409935, -6.401333666872233e-05, -0.004256119020283222, -0.004249827936291695]"
tqa:3c7d00dfae05,train,0,"[1.7295496463775635, 0.007381540723145008, 1.062775731086731, 1.6508013010025024, 0.2013760805130005, 0.05998432636260986, 0.24489647150039673, 0.10056570917367935, 0.03931441530585289, 0.06805282831192017, 0.5506244897842407, 0.09064969420433044, 0.006279386579990387, 0.30703288316726685, 0.6680508255958557, 0.17910856008529663, 0.29102182388305664, 0.5902514457702637, 0.22516660392284393, 0.19339269399642944, 0.05908866971731186, 0.012266118079423904, 0.6154533624649048, 1.5304327011108398, 0.0027430951595306396, 0.4186861515045166, 1.135627269744873, 0.14966708421707153, 0.04104161262512207, 0.1106446385383606, 0.05875666067004204, 0.021734043955802917]","[-0.4690631628036499, -0.0005993238883093, -0.24700412154197693, -0.42222294211387634, -0.03848394379019737, -0.006728729233145714, -0.02657606638967991, -0.01399983000010252, -0.0034854395780712366, -0.005375810898840427, -0.10449136793613434, -0.009535009041428566, -0.0005136600811965764, -0.05407978221774101, -0.10023203492164612, -0.01988324709236622, -0.037280842661857605, -0.07985885441303253, -0.02879403717815876, -0.0300515778362751, -0.006243604701012373, -0.0010986251290887594, -0.15812376141548157, -0.755456805229187, -0.0001842805795604363, -0.06539282947778702, -0.23341594636440277, -0.02705235593020916, -0.004358198493719101, -0.010690325871109962, -0.007416454143822193, -0.0017835675971582532]"
tqa:06a6e345628a,train,0,"[3.342057704925537, 0.2247045338153839, 2.309615135192871, 2.713343620300293, 1.4956245422363281, 2.350747585296631, 3.5879054069519043, 0.047969043254852295, 3.5527353286743164, 4.611756324768066, 0.7984482049942017, 0.9209293127059937, 1.8004212379455566, 2.160093307495117, 0.045843422412872314, 0.36700767278671265, 2.2137045860290527, 0.0944141075015068, 0.30879417061805725, 1.1169694662094116, 0.5728117823600769, 2.648353338241577, 1.3764667510986328, 1.5552948713302612, 4.024765968322754, 1.8702315092086792, 2.0698883533477783, 1.1411349773406982, 0.006742960773408413, 2.8243916034698486, 2.357266426086426, 1.6328787803649902]","[-0.8266711235046387, -0.041426364332437515, -0.6958040595054626, -1.3911476135253906, -0.5970863699913025, -0.6802005767822266, -1.3978084325790405, -0.004909009672701359, -1.3701130151748657, -1.6151469945907593, -0.7409486770629883, -0.18019363284111023, -1.4730974435806274, -0.9914826154708862, -0.005930920597165823, -0.0663025826215744, -1.1127623319625854, -0.018262570723891258, -0.05216655135154724, -0.7465171813964844, -0.10416186600923538, -0.9129396677017212, -0.6305780410766602, -0.2921690046787262, -1.589760661125183, -0.35991984605789185, -1.1055220365524292, -0.4726381301879883, -0.0005853846669197083, -1.397463321685791, -0.9277383685112, -0.3892200291156769]"
tqa:749c3e8ae924,val,1,"[0.130833700299263, 1.687696099281311, 2.279440402984619, 0.1505187302827835, 0.0019320468418300152, 0.14368827641010284, 0.4985924959182739, 0.15765142440795898, 0.6759055852890015, 0.9642702341079712, 1.7347135543823242, 0.0756063312292099, 0.2335398644208908, 1.3571345806121826, 1.5678174495697021, 0.0021699753124266863, 0.08527516573667526, 0.5602310299873352, 0.17239674925804138, 0.7962054014205933, 1.0036872625350952, 1.489459753036499, 0.05524346977472305, 0.15670955181121826, 1.0462737083435059, 1.7889807224273682, 0.22233572602272034, 0.0002895959187299013, 0.0002661627368070185, 1.5239167213439941, 0.19970683753490448, 0.048821523785591125]","[-0.017277680337429047, -0.39728546142578125, -1.430570363998413, -0.019382717087864876, -0.00014399446081370115, -0.023805394768714905, -0.07687994837760925, -0.01647980324923992, -0.11708862334489822, -0.18648761510849, -1.0306440591812134, -0.009088338352739811, -0.03616057336330414, -0.7601507902145386, -0.5437382459640503, -0.0001805857609724626, -0.011481990106403828, -0.08209287375211716, -0.01857423223555088, -0.13738548755645752, -0.19385342299938202, -1.056004524230957, -0.006072523538023233, -0.021766696125268936, -0.5328176021575928, -0.8785286545753479, -0.05506238713860512, -2.1815061700181104e-05, -1.728519782773219e-05, -1.0067975521087646, -0.03608054667711258, -0.005507296416908503]"
tqa:a8d171a5b71e,val,0,"[2.787992000579834, 0.02669750526547432, 2.258531093597412, 0.6147118806838989, 2.2398288249969482, 0.020095616579055786, 0.06904090195894241, 0.30423495173454285, 0.04480162635445595, 1.7264710664749146, 2.013225555419922, 1.7565242052078247, 0.020434845238924026, 1.096620798110962, 0.6080520153045654, 0.02071998082101345, 1.0363765954971313, 0.0010039841290563345, 0.007697407156229019, 0.010915215127170086, 1.2641658782958984, 3.491894006729126, 0.024227464571595192, 1.627212643623352, 2.1735177040100098, 0.8471477627754211, 2.1871628761291504, 1.2777676582336426, 0.6149260997772217, 1.921194076538086, 1.5100648403167725, 1.106570839881897]","[-1.2629718780517578, -0.003149432362988591, -0.8489986062049866, -0.30960798263549805, -0.9833918809890747, -0.0027386562433093786, -0.01012062281370163, -0.04778405278921127, -0.005754570942372084, -0.9753962159156799, -0.874013364315033, -0.6064561009407043, -0.0022709788754582405, -0.3582649528980255, -0.11268176883459091, -0.0026047846768051386, -0.703425943851471, -7.199982064776123e-05, -0.0009541726321913302, -0.0010043105576187372, -0.6752703189849854, -0.9086987972259521, -0.0019704941660165787, -0.4141409993171692, -1.0438282489776611, -0.42248761653900146, -0.8014192581176758, -0.24704509973526, -0.142668679356575, -1.1230204105377197, -0.4911288022994995, -0.3204837739467621]"
tqa:64aba81ce9ed,train,0,"[0.3870548903942108, 1.3275599479675293, 2.7039034366607666, 0.4839675724506378, 2.5088205337524414, 0.810947835445404, 1.8137319087982178, 1.1401166915893555, 2.3781745433807373, 0.008863193914294243, 0.1769184172153473, 0.003351767547428608, 0.017996983602643013, 1.671966314315796, 4.184998989105225, 0.03829548507928848, 1.2754663228988647, 1.53047513961792, 1.250412940979004, 3.3254313468933105, 0.8125864267349243, 0.0024590285029262304, 1.208575963973999, 0.02824907749891281, 0.02700464427471161, 0.6240581274032593, 1.7178242206573486, 0.04568054527044296, 1.457758903503418, 1.473069190979004, 0.052930545061826706, 0.9099847674369812]","[-0.09673785418272018, -0.3805891275405884, -0.7101244926452637, -0.12131207436323166, -1.029116153717041, -0.6180000305175781, -0.8880186080932617, -0.3061882555484772, -1.0282436609268188, -0.0009598892065696418, -0.03506747633218765, -0.0002791491860989481, -0.002312249969691038, -1.0527315139770508, -1.5156300067901611, -0.002990300301462412, -0.4010762870311737, -0.6245802640914917, -0.8443108201026917, -1.971739649772644, -0.16596516966819763, -0.00019441144831944257, -1.0510435104370117, -0.0030902510043233633, -0.0036927147302776575, -0.12476282566785812, -0.7692017555236816, -0.004654762800782919, -1.0503422021865845, -0.5249321460723877, -0.00771826459094882, -0.21628347039222717]"
