qid,split,y,last_ent_tail_vec,last_lp_tail_vec
tqa:819162879f97,train,0,"[1.601434588432312, 0.2059776782989502, 0.3401827812194824, 0.30100518465042114, 0.5518490076065063, 1.1733015526260715e-05, 0.5374494791030884, 0.2649783492088318, 1.4740629196166992, 1.9633015394210815, 0.5596096515655518, 1.7662330865859985, 2.5598440170288086, 0.0008259935420937836, 0.014176737517118454, 0.46044665575027466, 1.315152645111084, 1.851845622062683, 1.6487005949020386, 0.08003953844308853, 0.0007466849638149142, 0.7171885371208191, 0.8486277461051941, 0.856096625328064, 0.009920058771967888, 0.00022788450587540865, 1.2464436292648315, 0.9893805980682373, 2.2581711164093576e-05, 0.02136123552918434, 0.1789441555738449, 0.04532814025878906]","[-0.7294955849647522, -0.03216836601495743, -0.0721730962395668, -0.05439786612987518, -2.1167776584625244, -7.152555099310121e-07, -0.15962441265583038, -0.051790934056043625, -0.8758289217948914, -1.0648736953735352, -0.18964555859565735, -0.8244917392730713, -1.0168471336364746, -6.723177648382261e-05, -0.0018767378060147166, -0.14378134906291962, -0.3953014314174652, -0.5360499620437622, -0.9017048478126526, -0.009818238206207752, -5.245071224635467e-05, -0.2832741141319275, -2.2686238288879395, -0.1844339370727539, -0.0009773960337042809, -1.7404405298293568e-05, -0.7405788898468018, -1.047154188156128, -1.311301275563892e-06, -0.0026106107980012894, -0.025516945868730545, -0.005577004048973322]"
tqa:72370a773f93,train,0,"[1.9419798851013184, 0.3441961109638214, 0.026093371212482452, 0.004175189882516861, 0.0015783245908096433, 0.00015365789295174181, 2.934035364887677e-05, 0.0015582491178065538, 0.30474498867988586, 0.9152264595031738, 0.48004651069641113, 0.0004418159951455891, 0.011235198006033897, 0.4903212785720825, 0.8103348016738892, 0.2810702621936798, 1.8552494049072266, 1.0050135850906372, 2.1947832107543945, 0.3450092673301697, 1.0125257968902588, 1.652639389038086, 0.5847262144088745, 0.34466007351875305, 2.199136734008789, 0.0602530874311924, 2.040961265563965, 0.7923209071159363, 0.11275093257427216, 0.9064808487892151, 1.1521131992340088, 0.028027929365634918]","[-0.63925701379776, -0.06349889934062958, -0.003282993333414197, -0.00039295581518672407, -0.00015090756642166525, -1.1086402082582936e-05, -1.7881377516459906e-06, -0.00014351768186315894, -0.05001404508948326, -0.705838143825531, -0.12020402401685715, -3.433168603805825e-05, -0.0012159105390310287, -0.14405666291713715, -0.22422386705875397, -0.06798997521400452, -0.7853156328201294, -0.8674533367156982, -0.9322667717933655, -0.0519096665084362, -0.5488507747650146, -0.5571967363357544, -0.11742375046014786, -0.060025084763765335, -1.1422160863876343, -0.009327996522188187, -1.3092238903045654, -0.662301242351532, -0.019363073632121086, -0.30929917097091675, -0.7268631458282471, -0.004241755697876215]"
tqa:f562e22ac03c,train,1,"[2.8853049278259277, 0.4636971652507782, 1.987231731414795, 0.23498883843421936, 0.0006092859548516572, 0.0008564201416447759, 0.0005450370372273028, 0.01715056039392948, 0.08536852151155472, 0.007864315994083881, 0.08534855395555496, 0.9376859664916992, 0.004614843986928463, 0.982047438621521, 0.3761666417121887, 0.9444084763526917, 0.5424550175666809, 0.2710227966308594, 1.3132550716400146, 2.895831346511841, 1.4678139686584473, 0.1634087860584259, 0.015810050070285797, 0.6385241150856018, 9.647313709137961e-05, 0.5224488973617554, 1.305594563484192, 0.002826856216415763, 1.2093696594238281, 0.7295533418655396, 0.002831474645063281, 1.9790728092193604]","[-0.7289673686027527, -0.1755787879228592, -1.3178330659866333, -0.05300430208444595, -4.9470632802695036e-05, -7.83174327807501e-05, -4.5536911784438416e-05, -0.001987864263355732, -0.014359239488840103, -0.0009248746791854501, -0.013838065788149834, -0.2307266741991043, -0.00044800734031014144, -0.48281389474868774, -2.3436758518218994, -0.7931603193283081, -0.25952503085136414, -0.06330768764019012, -0.30755290389060974, -1.0197771787643433, -0.6565940380096436, -0.03552122041583061, -0.0017113338690251112, -0.2888481020927429, -6.318072337307967e-06, -0.19593606889247894, -0.5140471458435059, -0.0002525725867599249, -1.9110546112060547, -1.0508852005004883, -0.0002628219372127205, -1.1440783739089966]"
tqa:b433c8aba0de,train,1,"[5.613682270050049, 0.1862173080444336, 1.8177375793457031, 0.8535772562026978, 2.6880407333374023, 6.744992256164551, 2.64798903465271, 4.281652450561523, 1.5641205310821533, 0.5635548830032349, 0.007427050732076168, 0.46498197317123413, 0.8657073974609375, 0.8412685394287109, 0.8944383859634399, 1.8598181009292603, 2.125824451446533, 2.2625763416290283, 0.005234359763562679, 1.6799957752227783, 0.10514245182275772, 0.17954130470752716, 2.8716719150543213, 0.5239933729171753, 0.5287142992019653, 0.007073508109897375, 0.8726014494895935, 1.346360206604004, 0.008343689143657684, 0.007546902634203434, 0.9267359972000122, 1.7040294408798218]","[-1.718583106994629, -0.03329668939113617, -0.7851078510284424, -0.8639518618583679, -1.8833307027816772, -2.2778491973876953, -0.5925044417381287, -1.882148265838623, -0.9775576591491699, -0.14868046343326569, -0.0007689617923460901, -0.10251735150814056, -0.20051442086696625, -0.39589303731918335, -1.1240026950836182, -0.6194380521774292, -0.8623566031455994, -1.1008456945419312, -0.0005647733341902494, -0.6944858431816101, -0.011675714515149593, -0.03776572272181511, -1.3472301959991455, -0.12573054432868958, -0.12398163229227066, -0.0007443041540682316, -0.23399563133716583, -0.34189149737358093, -0.0009146321099251509, -0.0008124388405121863, -0.3482147753238678, -0.5744296312332153]"
tqa:cb2ad878517f,train,0,"[4.956329345703125, 0.45097804069519043, 0.4445455074310303, 0.042401984333992004, 0.0029109076131135225, 0.0007929055718705058, 0.016383590176701546, 0.04186014458537102, 0.005624711513519287, 0.002548505086451769, 6.375141674652696e-05, 0.01449356134980917, 2.110025405883789, 1.8888012170791626, 2.6014304161071777, 1.6041886806488037, 0.016049325466156006, 0.9323633313179016, 0.016806572675704956, 0.9643629789352417, 2.179239273071289, 1.5772637128829956, 0.020228751003742218, 1.8581875562667847, 1.0316188335418701, 2.277458667755127, 0.82119220495224, 1.8060276508331299, 1.0054329633712769, 1.326687216758728, 1.335749626159668, 2.9204533100128174]","[-2.2625322341918945, -0.11509228497743607, -0.0592942014336586, -0.005605810321867466, -0.0002644904307089746, -6.12716976320371e-05, -0.0019301610300317407, -0.005167698487639427, -0.0006629414856433868, -0.00019262365822214633, -3.814689989667386e-06, -0.0016765836626291275, -1.0306071043014526, -1.295497179031372, -1.0525250434875488, -0.5982534885406494, -0.0016069606645032763, -0.35680732131004333, -0.0016612313920632005, -0.4182756543159485, -1.4672574996948242, -0.33988556265830994, -0.0024418795946985483, -0.8872923254966736, -0.4915686547756195, -0.9734722375869751, -0.40849819779396057, -0.5857363343238831, -0.6645647883415222, -0.9253020882606506, -1.1047321557998657, -1.6273002624511719]"
tqa:de49d8970ebc,train,1,"[2.955080986022949, 0.011512299999594688, 2.094733238220215, 3.0266590118408203, 0.15730126202106476, 1.8942137956619263, 0.560799241065979, 0.9971266388893127, 0.00574025884270668, 0.053359705954790115, 0.0008501285337843001, 0.0020323563367128372, 0.12884433567523956, 1.0141348838806152, 0.7403803467750549, 0.04461805522441864, 0.04054532200098038, 0.0026032570749521255, 1.3545774221420288, 0.0007956085028126836, 0.004605347290635109, 0.08519608527421951, 3.3122642040252686, 2.2408878803253174, 3.465677261352539, 0.7601773738861084, 0.0017650217050686479, 1.8211960792541504, 1.1230568885803223, 1.329075813293457, 0.3120126724243164, 1.8175526857376099]","[-1.2732387781143188, -0.0015206689713522792, -1.676999568939209, -1.8126249313354492, -0.03305313363671303, -1.5710232257843018, -0.10219117999076843, -0.4196522533893585, -0.0005519058904610574, -0.008055577985942364, -7.974783511599526e-05, -0.00019464982324279845, -0.027947109192609787, -0.4337536096572876, -0.13983272016048431, -0.005695069208741188, -0.005904138553887606, -0.0002213471452705562, -1.4702409505844116, -7.223821739898995e-05, -0.0005315321614034474, -0.01637977547943592, -1.804375410079956, -0.7920713424682617, -2.171943426132202, -0.18370535969734192, -0.00018308870494365692, -0.8856917023658752, -0.32227015495300293, -0.47136572003364563, -0.07021119445562363, -0.6678330302238464]"
tqa:77257c412a19,train,1,"[4.440917015075684, 0.36435893177986145, 0.29299965500831604, 0.22184208035469055, 0.2589414119720459, 0.0075484695844352245, 1.613424301147461, 3.2884883880615234, 2.934091091156006, 2.88373064994812, 2.209162712097168, 0.38878315687179565, 3.2765674591064453, 0.009161129593849182, 2.786688804626465, 2.0167031288146973, 3.0753965377807617, 2.0952653884887695, 4.800563335418701, 4.663877487182617, 1.0320541858673096, 0.30820345878601074, 1.0620155334472656, 0.2717704772949219, 0.9270458221435547, 0.930225670337677, 0.08482655882835388, 1.3939096927642822, 0.9332184791564941, 0.06820326298475266, 0.0009346085134893656, 0.3743453025817871]","[-1.8676680326461792, -0.05876367539167404, -0.04598613455891609, -0.0419950895011425, -0.042473118752241135, -0.0006482883472926915, -1.0607341527938843, -1.2014896869659424, -0.8047702312469482, -0.9621237516403198, -1.0536556243896484, -0.11329197138547897, -1.8416626453399658, -0.0008825936238281429, -1.000086784362793, -0.3146263360977173, -1.304354190826416, -1.1612226963043213, -2.512162208557129, -2.651561737060547, -0.20191991329193115, -0.09177254140377045, -0.21338136494159698, -0.04009499400854111, -0.3229838013648987, -0.18381130695343018, -0.012743232771754265, -0.7090904712677002, -1.752558946609497, -0.009227250702679157, -6.8662193370983e-05, -0.08154002577066422]"
tqa:0a0235346ab7,val,0,"[2.923128843307495, 0.21598616242408752, 1.0515943765640259, 1.5282089710235596, 2.7153377532958984, 3.589761257171631, 0.7517903447151184, 2.5946078300476074, 0.7665470838546753, 0.07146410644054413, 1.6887786388397217, 5.325146198272705, 0.856193482875824, 1.3751060962677002, 1.4533404111862183, 0.5996991395950317, 0.0012353055644780397, 2.317424774169922, 0.04903412237763405, 0.0002475135261192918, 4.065809726715088, 0.44488978385925293, 0.03634972870349884, 0.04093028977513313, 0.047406259924173355, 0.004649598617106676, 0.001405838644132018, 0.08209506422281265, 0.011699622496962547, 0.0010209701722487807, 2.730637788772583, 0.012844949029386044]","[-0.7134070992469788, -0.03999122977256775, -0.21806897222995758, -1.1966496706008911, -0.6686354279518127, -1.5935392379760742, -1.1351559162139893, -1.418222188949585, -0.2008672058582306, -0.008352112956345081, -1.039254903793335, -1.750458002090454, -0.3539857864379883, -0.8040083050727844, -1.416428565979004, -0.10749996453523636, -0.00010179955279454589, -1.1143107414245605, -0.00658532464876771, -1.6569954823353328e-05, -2.5250957012176514, -0.14297044277191162, -0.0045609017834067345, -0.006669049151241779, -0.007350543048232794, -0.0004970983718521893, -0.00011455356434453279, -0.012417151592671871, -0.0010424185311421752, -8.260862523457035e-05, -1.0319199562072754, -0.0014498446835204959]"
tqa:6261fe73ca01,train,0,"[5.728438854217529, 1.0141955614089966, 1.772436499595642, 1.4558231830596924, 1.633502721786499, 1.348498821258545, 1.7448058128356934, 0.28705674409866333, 1.8261507749557495, 0.6150351762771606, 1.0054351091384888, 0.8459356427192688, 0.03835536539554596, 0.9452778100967407, 0.5522362589836121, 1.0984195470809937, 0.35783761739730835, 0.06610745191574097, 0.8743594288825989, 0.6181265711784363, 0.3643133044242859, 0.8968091607093811, 1.0731322765350342, 0.0023375400342047215, 1.4590563774108887, 1.3900926113128662, 0.5688628554344177, 1.5906810760498047, 0.6598118543624878, 0.636093020439148, 0.847517728805542, 0.8302407264709473]","[-2.672870397567749, -0.1615714132785797, -0.6554476022720337, -0.37545865774154663, -0.378027081489563, -0.5375994443893433, -1.09798264503479, -0.05681873485445976, -1.3301715850830078, -0.19402368366718292, -0.7044497728347778, -0.3231652081012726, -0.004398077726364136, -0.45233461260795593, -0.21054574847221375, -0.28731250762939453, -0.07506009191274643, -0.009071918204426765, -0.18897967040538788, -0.15385928750038147, -0.09027983248233795, -0.45983701944351196, -1.7734630107879639, -0.000196556793525815, -0.2978954613208771, -0.47267377376556396, -0.1633746176958084, -1.563276767730713, -0.24443699419498444, -1.2156511545181274, -0.5231943726539612, -0.5040554404258728]"
tqa:3e9a9bec2464,train,0,"[0.8228528499603271, 0.2743510603904724, 0.092905193567276, 0.0483839213848114, 0.0005862225079908967, 0.0016960748471319675, 0.02895941585302353, 0.0807717889547348, 0.5493943691253662, 0.12518258392810822, 0.31241920590400696, 0.9134321808815002, 0.7411885261535645, 0.768722414970398, 0.00683428393676877, 0.019040655344724655, 0.8926838636398315, 0.003171464428305626, 0.29325979948043823, 0.2632574737071991, 0.7978920936584473, 0.8303029537200928, 0.07029770314693451, 0.017481552436947823, 0.23314671218395233, 0.011294222436845303, 0.0014663978945463896, 0.47494226694107056, 0.20486460626125336, 0.8804056644439697, 0.9229997992515564, 0.9716174602508545]","[-0.2036360204219818, -0.05892631411552429, -0.01821024715900421, -0.00810299627482891, -5.07818695041351e-05, -0.0001591317413840443, -0.003913721069693565, -0.01109513733536005, -0.12713004648685455, -0.023440515622496605, -0.0734492838382721, -0.38492849469184875, -0.452243834733963, -0.20204225182533264, -0.0006358985556289554, -0.0021805812139064074, -0.5177122950553894, -0.0003090619284193963, -0.06678987294435501, -0.07337750494480133, -0.5094668865203857, -0.4360611140727997, -0.010993272066116333, -0.0017019324004650116, -0.0639679953455925, -0.0012757980730384588, -0.00011359999916749075, -0.12701572477817535, -0.0433836355805397, -0.3485260009765625, -1.834633231163025, -0.40138086676597595]"
tqa:c71f447d1e0a,train,0,"[3.1711370944976807, 0.6162265539169312, 6.561153888702393, 6.062726974487305, 3.587876081466675, 0.13309581577777863, 1.6865723133087158, 2.5228140354156494, 0.0948253944516182, 2.1454288959503174, 1.3013463020324707, 1.6967823505401611, 0.06440387666225433, 0.7042490243911743, 1.3569751977920532, 0.9807102680206299, 1.2553694248199463, 2.261401414871216, 0.015652883797883987, 0.7058662176132202, 1.2099628448486328, 0.9450016021728516, 0.0069539472460746765, 0.16033855080604553, 0.550095796585083, 0.2966267466545105, 0.10327655076980591, 0.21773897111415863, 2.0095419883728027, 0.00437139393761754, 2.030900239944458, 0.3137718737125397]","[-0.5587449669837952, -0.3451416492462158, -3.4771976470947266, -3.239536762237549, -0.9349930286407471, -0.019788701087236404, -0.5276495814323425, -1.5388259887695312, -0.01443338580429554, -0.9815046787261963, -0.5719279050827026, -1.0397334098815918, -0.008354476653039455, -0.23871900141239166, -0.515392541885376, -0.6177610158920288, -0.5776333808898926, -0.9618854522705078, -0.0018991068936884403, -0.19884149730205536, -0.7666417956352234, -0.49973738193511963, -0.0006649667047895491, -0.03553525358438492, -0.10192465782165527, -0.046283356845378876, -0.018306933343410492, -0.05327616259455681, -0.7692258358001709, -0.0004574206250254065, -0.957831084728241, -0.057550642639398575]"
tqa:f7b6cedf2308,test,0,"[2.990849733352661, 0.12013788521289825, 0.5448176860809326, 3.3640027046203613, 1.6560077667236328, 1.4372801780700684, 0.002084324136376381, 1.569929599761963, 3.667902708053589, 0.0029705797787755728, 0.3415411114692688, 2.160871982574463, 0.07675245404243469, 0.6350085735321045, 1.6561055183410645, 0.013100044801831245, 0.0915965586900711, 0.2965000867843628, 0.4801250696182251, 0.0010491111315786839, 0.00075963867129758, 0.01697000488638878, 0.9594086408615112, 0.6922063827514648, 0.0403786227107048, 0.6133885383605957, 2.0402097702026367, 2.2243947982788086, 0.1970098465681076, 0.005706326104700565, 0.885830283164978, 1.1843507289886475]","[-0.8027295470237732, -0.015080489218235016, -0.08689698576927185, -2.032846689224243, -0.5981591939926147, -0.39080631732940674, -0.00018010901112575084, -1.629335641860962, -1.3758864402770996, -0.0002917817619163543, -3.7894482612609863, -1.0890960693359375, -0.012021590024232864, -0.09211397171020508, -0.38119399547576904, -0.001383420079946518, -0.0127021549269557, -0.06928152590990067, -0.15234124660491943, -7.83174327807501e-05, -5.817244164063595e-05, -0.001990600721910596, -0.36476749181747437, -0.2620292007923126, -0.006218489725142717, -0.14590632915496826, -1.088716983795166, -1.3251157999038696, -0.02023353986442089, -0.0006675875629298389, -1.236708641052246, -0.5638652443885803]"
tqa:afbc2bcb20d9,val,1,"[4.941600322723389, 1.6935248374938965, 3.3693556785583496, 3.9379284381866455, 6.275546073913574, 5.772679805755615, 0.4152272045612335, 0.017584385350346565, 0.03201599791646004, 0.7750812768936157, 3.230639696121216, 3.8424265384674072, 0.0011777621693909168, 0.9508941173553467, 1.4147764444351196, 0.017040448263287544, 0.16742295026779175, 0.6874370574951172, 0.003413847181946039, 1.4271345138549805, 4.929986953735352, 3.9033749103546143, 0.011031354777514935, 0.6481835246086121, 1.582038164138794, 1.2247822284698486, 2.665494918823242, 0.19303517043590546, 0.001111501012928784, 0.3714863061904907, 3.3657686710357666, 0.05957081913948059]","[-1.9857286214828491, -1.1168689727783203, -1.3039811849594116, -1.2797858715057373, -4.506275177001953, -2.0755615234375, -0.053026460111141205, -0.0017788077238947153, -0.004670306574553251, -0.14195111393928528, -0.9028646349906921, -1.7314441204071045, -9.715084888739511e-05, -0.45734813809394836, -1.0005767345428467, -0.0018567480146884918, -0.026103148236870766, -0.48874223232269287, -0.00024959311122074723, -0.5535982847213745, -2.2090811729431152, -1.2700694799423218, -0.0013403251068666577, -0.16896148025989532, -0.8964607119560242, -0.6420601606369019, -0.55094313621521, -0.03182176873087883, -8.630380034446716e-05, -0.06992744654417038, -1.7763118743896484, -0.007883860729634762]"
